NumEvents,5
Best Single,14.461,Connie Miller,Best AO5,21.381,Cadie Ross,"[22.383, 22.555, 19.213, 18.945, 22.547]"
First Name,Last Name,Age,Expected Time,Consistency,Best Placing,AVG Placing,Wins,Podiums,Best Single,Best AO5,Best AO5 Times
Edwin,Hawkins,23,31.772,4.37,141,141.0,N/A,N/A,27.594,32.479,"[46.857, 27.594, 31.499, 37.214, 28.725]"
Tony,Richards,26,31.939,4.95,71,159.5,0,0,23.532,31.056,"[23.532, 37.025, 33.272, 23.699, 36.198]"
Chloe,Morgan,21,30.234,4.92,9,77.33,0,0,18.734,25.048,"[25.332, 25.148, 21.981, 35.413, 24.663]"
Catherine,Rogers,27,31.629,4.7,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Kelsey,Hall,29,32.278,3.62,142,142,0,0,28.32,30.655,"[30.706, 30.61, 37.196, 30.649, 28.32]"
Antony,Sullivan,27,31.427,4.53,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Ashton,Moore,20,32.392,4.55,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Chester,Stewart,28,31.824,4.13,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Kevin,Russell,26,32.553,4.44,N/A,N/A,N/A,N/A,N/A,N/A,N/A
George,Wells,27,34.303,4.45,69,69.0,0,0,30.735,32.362,"[32.132, 33.541, 34.23, 31.414, 30.735]"
Jasmine,Cooper,23,33.76,3.52,167,167.0,N/A,N/A,29.863,33.412,"[34.732, 31.525, 29.863, 34.644, 34.068]"
Jacob,Myers,24,28.666,3.89,5,66.8,0,0,19.52,24.038,"[35.904, 25.271, 21.246, 23.761, 23.083]"
Emily,Campbell,25,29.801,4.25,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Ted,Mitchell,25,33.49,4.34,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Edward,Craig,23,30.483,4.55,136,136,0,0,23.727,30.55,"[23.727, 29.022, 29.438, 33.19, 38.943]"
Justin,Mason,28,29.839,3.49,245,245,0,0,25.694,32.248,"[31.878, 25.694, 31.869, 'DNF', 32.996]"
Daisy,Higgins,28,31.559,4.07,51,51.0,N/A,N/A,27.587,29.328,"[29.59, 29.107, 33.473, 29.286, 28.868]"
Briony,Wright,23,30.13,4.81,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Henry,Edwards,26,28.381,4.24,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Alisa,Nelson,23,25.905,4.31,6,6.0,N/A,N/A,18.13,22.543,"[23.381, 23.088, 21.159, 19.957, 25.886]"
Aida,Johnston,20,34.841,3.8,98,389.75,0,0,29.368,32.296,"[33.326, 32.516, 29.368, 35.023, 31.045]"
Roland,Ferguson,21,33.82,4.14,129,129.0,N/A,N/A,31.68,32.159,"[31.68, 32.082, 32.504, 32.26, 32.134]"
Ellia,Wells,28,31.624,4.12,151,172.6,0,0,27.207,30.745,"[29.78, 27.207, 34.518, 27.938, 36.35]"
Cadie,Ross,18,24.451,4.44,2,2.0,0,1,15.787,21.381,"[22.383, 22.555, 19.213, 18.945, 22.547]"
James,Edwards,30,32.432,4.09,116,116.0,0,0,23.227,29.984,"[31.862, 34.24, 23.849, 23.227, 34.875]"
Maya,Parker,26,32.014,4.42,114,202.4,0,0,23.525,30.102,"[33.181, 31.858, 29.647, 28.682, 28.802]"
Sienna,Hunt,27,32.652,3.96,N/A,N/A,N/A,N/A,N/A,N/A,N/A
James,Ferguson,18,33.36,4.34,135,135.0,N/A,N/A,28.063,32.27,"[34.892, 30.44, 28.063, 38.661, 31.479]"
Vanessa,Craig,26,29.82,4.46,38,38,0,0,21.244,26.511,"[29.984, 22.37, 21.244, 27.18, 35.919]"
Kate,Roberts,26,32.689,4.77,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Patrick,Harrison,24,32.851,4.21,242,242,0,0,30.998,32.215,"[32.09, 33.32, 31.236, 30.998, 37.416]"
Alberta,Richardson,18,31.993,4.41,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Caroline,Ross,22,32.86,4.15,202,304.6,0,0,30.247,33.368,"[30.247, 33.374, 34.601, 36.005, 32.129]"
Carl,Sullivan,27,34.363,4.24,284,284.0,0,0,27.788,32.47,"[34.65, 34.497, 28.262, 'DNF', 27.788]"
Kelvin,Harris,27,30.886,4.23,58,58,0,0,24.837,28.908,"[31.446, 28.682, 26.596, 38.053, 24.837]"
Eleanor,Allen,20,26.9,4.14,N/A,N/A,N/A,N/A,N/A,N/A,N/A
James,Scott,24,32.928,4.54,23,23.0,0,0,20.227,27.422,"[33.571, 28.017, 24.187, 20.227, 30.062]"
Fiona,Howard,29,29.713,4.84,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Stuart,Hamilton,18,33.283,4.19,N/A,N/A,N/A,N/A,N/A,N/A,N/A
April,Carroll,19,32.029,5.02,470,470,0,0,30.286,37.211,"[38.9, 36.699, 36.035, 30.286, 'DNF']"
Marcus,Wells,26,31.944,4.46,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Kelvin,Cooper,24,32.049,4.88,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Penelope,Campbell,26,30.23,4.0,71,138.5,0,0,27.273,28.981,"[27.48, 28.636, 36.636, 30.828, 27.273]"
Robert,Grant,21,32.091,4.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Belinda,Crawford,18,31.391,4.77,272,272.0,0,0,22.616,32.318,"[22.616, 37.87, 27.159, 'DNF', 31.924]"
Kate,Morgan,19,32.243,4.03,456,456.0,0,0,33.608,36.426,"[35.289, 33.608, 37.085, 36.903, 38.32]"
Aston,Davis,18,29.609,4.08,127,127,0,0,27.985,30.427,"[30.426, 29.637, 31.217, 27.985, 33.288]"
Chelsea,Higgins,29,35.595,4.47,179,323.0,0,0,28.341,34.07,"[42.498, 35.87, 30.838, 35.502, 28.341]"
Ashton,Myers,24,30.629,4.5,7,7.0,0,0,23.973,29.479,"[26.628, 27.937, 30.159, 30.34, 31.627]"
Garry,Myers,27,31.193,4.73,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Annabella,Mitchell,22,28.138,4.16,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Tara,Higgins,26,34.117,3.93,272,272,0,0,25.901,32.65,"[31.313, 30.767, 39.797, 25.901, 35.871]"
William,Casey,30,27.694,4.63,28,28.0,0,0,18.488,27.581,"[18.488, 28.401, 27.858, 33.544, 26.483]"
Roman,Scott,19,30.296,4.44,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Naomi,Mason,26,30.662,4.28,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Oliver,Gibson,29,32.509,4.8,185,213.5,0,0,21.77,31.47,"[27.356, 35.8, 21.77, 38.755, 31.253]"
Eddy,Harrison,27,33.868,4.19,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Aida,Kelley,23,31.054,3.75,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Mike,Carter,29,30.746,4.43,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Edward,Evans,22,32.167,4.66,N/A,N/A,N/A,N/A,N/A,N/A,N/A
William,Wells,18,35.011,4.6,147,147.0,0,0,27.457,38.162,"[33.213, 39.816, 27.457, 41.456, 'DNF']"
Kirsten,Mitchell,23,31.032,4.38,133,279.0,0,0,25.114,32.223,"[31.784, 32.973, 31.913, 37.363, 26.241]"
Eric,Cooper,22,31.769,4.87,87,123.75,0,0,23.66,31.885,"[37.965, 32.873, 23.66, 28.509, 34.274]"
Preston,Barnes,23,31.266,5.18,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Paul,Bailey,20,30.94,3.29,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Mary,Taylor,19,28.271,4.19,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Julia,Cooper,26,31.796,4.86,319,319,0,0,30.178,33.41,"[33.442, 30.178, 35.978, 33.26, 33.529]"
Paul,Murphy,26,33.732,3.96,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Chester,Parker,18,28.095,3.59,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Kellan,Hamilton,26,29.543,3.82,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Alissa,Parker,28,29.913,5.24,70,70,0,0,22.974,29.229,"[30.556, 30.513, 22.974, 26.619, 34.572]"
Harold,Robinson,27,30.677,4.96,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Jacob,Reed,20,32.026,4.5,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Blake,Harper,23,34.856,4.0,228,228.0,N/A,N/A,27.105,36.364,"[33.53, 38.336, 37.226, 40.366, 27.105]"
Myra,Morris,30,34.184,4.21,144,169.4,0,0,25.69,32.564,"[34.317, 34.426, 31.757, 31.617, 29.713]"
Amanda,Richards,20,33.109,5.33,143,143.0,N/A,N/A,26.211,32.515,"[29.931, 31.144, 36.469, 'DNF', 26.211]"
Alisa,Moore,25,30.716,4.0,12,47.8,0,0,20.947,27.7,"[33.1, 33.804, 23.436, 26.097, 23.902]"
Nicole,Cunningham,30,30.511,4.81,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Abraham,Wells,19,30.916,4.44,325,325,0,0,30.996,33.551,"[35.728, 33.646, 30.996, 34.183, 32.825]"
Naomi,Reed,18,33.965,4.75,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Ashton,Elliott,27,33.017,4.54,36,36.0,0,0,23.523,28.493,"[36.425, 27.538, 31.017, 26.074, 26.923]"
Cadie,Crawford,23,35.905,4.61,168,183.0,0,0,27.831,32.217,"[34.415, 28.22, 27.831, 44.082, 34.015]"
Sienna,Payne,26,35.948,4.34,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Tony,Cole,26,32.311,3.91,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Briony,Kelley,24,30.365,5.39,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Tara,Howard,22,35.484,4.47,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Violet,Gibson,25,31.41,4.38,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Mary,Miller,21,34.41,4.28,67,367.0,0,0,27.696,30.987,"[39.986, 27.696, 31.752, 32.383, 28.826]"
Brooke,Ryan,27,32.255,4.66,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Sam,Stewart,24,31.989,4.57,13,13.0,0,0,21.824,28.141,"[29.3, 25.668, 34.033, 29.454, 25.378]"
Sydney,Perry,26,32.381,3.75,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Edwin,Edwards,28,31.827,4.26,113,113,0,0,28.303,30.078,"[28.85, 28.303, 29.381, 32.004, 35.743]"
Tiana,Bennett,29,30.595,3.68,34,105.6,0,0,24.882,27.823,"[26.716, 33.405, 28.751, 27.467, 27.25]"
George,Hill,18,30.166,4.46,162,162.0,0,0,24.712,30.8,"['DNF', 24.712, 31.868, 28.816, 31.717]"
Ada,Rogers,20,32.291,4.62,N/A,N/A,N/A,N/A,N/A,N/A,N/A
James,West,18,32.428,4.14,74,74.0,0,0,29.752,32.628,"[30.97, 31.669, 29.752, 35.245, 39.276]"
Olivia,Murphy,19,30.079,4.47,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Agata,Payne,28,30.385,3.48,144,144.0,0,0,18.901,30.412,"['DNF', 30.008, 18.901, 26.711, 34.516]"
Abigail,Stewart,26,31.07,4.52,87,404.6,0,0,24.225,29.515,"[28.099, 34.205, 24.225, 29.751, 30.694]"
Tara,Barnes,20,32.794,3.79,364,364.0,0,0,28.157,33.954,"[34.686, 34.45, 34.188, 33.224, 28.157]"
Emily,Perkins,24,32.647,3.84,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Reid,Clark,24,30.462,4.49,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Andrew,Turner,29,34.321,4.54,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Jordan,Carter,26,32.948,4.34,184,241.5,0,0,31.7,32.737,"[31.972, 32.086, 32.386, 33.74, 33.85]"
Jordan,Douglas,29,33.281,4.05,248,248,0,0,30.227,32.281,"[31.439, 35.941, 32.229, 30.227, 33.175]"
Sydney,Spencer,28,32.076,4.21,309,309.0,0,0,26.751,32.889,"[26.751, 32.198, 38.008, 33.96, 32.509]"
Garry,Bennett,29,31.198,4.27,348,348,0,0,26.017,34.012,"[33.012, 32.075, 26.017, 'DNF', 36.95]"
Derek,Brooks,23,33.809,3.47,427,427,0,0,31.15,35.573,"[31.15, 34.237, 41.148, 34.044, 38.437]"
Fiona,Barnes,28,34.302,4.55,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Richard,Baker,30,30.612,4.28,187,187,0,0,27.257,31.278,"[27.257, 35.327, 33.726, 28.253, 31.855]"
John,Higgins,24,30.787,4.69,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Fiona,Kelly,24,31.942,4.08,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Charlie,Cameron,23,32.225,4.4,76,76.0,0,0,25.517,29.053,"[27.94, 28.342, 40.906, 25.517, 30.876]"
Daniel,Myers,19,31.986,4.82,300,300,0,0,27.38,33.054,"[35.132, 35.967, 31.151, 32.878, 27.38]"
Sabrina,Reed,20,31.118,5.17,96,158.2,0,0,22.688,31.447,"[32.529, 22.688, 34.213, 29.969, 31.843]"
Adison,Edwards,29,32.82,4.22,132,132.0,0,0,28.426,33.571,"[32.599, 28.426, 36.202, 33.618, 34.496]"
Brooke,Parker,24,30.999,4.3,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Garry,Owens,27,30.105,3.24,23,60.0,0,0,22.997,25.055,"[24.316, 25.95, 23.648, 29.076, 24.899]"
Richard,Thomas,23,33.253,4.41,215,311.0,0,0,27.055,31.774,"[33.616, 32.045, 29.662, 'DNF', 29.358]"
Ada,Gray,21,29.301,4.39,101,101.0,0,0,28.233,32.361,"[28.233, 31.358, 33.17, 32.554, 35.828]"
Luke,Gibson,30,34.652,3.78,148,148.0,0,0,31.2,39.569,"[40.089, 40.711, 39.769, 38.848, 31.2]"
John,Williams,25,31.202,4.18,265,265.0,0,0,22.852,32.131,"[35.076, 32.228, 22.852, 29.089, 'DNF']"
Maximilian,Campbell,30,33.123,4.34,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Dainton,Johnston,19,31.894,4.5,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Edwin,Morrison,21,30.668,4.26,67,71.33,0,0,25.114,30.343,"[25.114, 30.753, 26.73, 33.545, 36.409]"
Catherine,Crawford,19,32.436,4.97,123,123.0,0,0,33.415,35.303,"[33.415, 37.544, 35.556, 36.115, 34.239]"
Antony,Johnston,20,32.367,4.86,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Olivia,Crawford,27,33.88,4.55,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Wilson,Casey,22,35.43,4.21,391,391.0,0,0,31.394,34.566,"[34.333, 31.394, 40.371, 35.178, 34.186]"
Alissa,Smith,18,31.316,4.03,169,169.0,N/A,N/A,29.978,33.443,"[31.751, 29.978, 37.092, 44.997, 31.487]"
Julia,Hamilton,25,29.534,4.18,35,35.0,0,0,25.257,30.137,"[34.806, 'DNF', 30.055, 25.257, 25.549]"
Ryan,Richardson,24,30.374,4.14,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Fiona,Evans,24,32.951,4.19,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Joyce,Stewart,22,32.771,4.12,100,315.8,0,0,28.465,33.662,"[33.945, 28.465, 33.366, 33.674, 35.956]"
Lilianna,Nelson,22,34.201,3.61,227,227.0,N/A,N/A,31.122,36.351,"[34.887, 31.122, 37.114, 37.061, 37.105]"
Lydia,Hall,28,35.065,4.66,138,138.0,0,0,31.927,36.546,"[34.152, 38.57, 31.927, 43.936, 36.915]"
Arianna,Harper,25,33.425,3.75,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Lydia,Hawkins,21,31.729,3.63,232,232.0,0,0,30.149,31.635,"[31.388, 30.149, 34.907, 32.489, 31.027]"
Sam,Foster,19,32.999,4.6,277,277,0,0,31.687,32.725,"[32.252, 31.687, 33.726, 32.197, 36.823]"
Agata,Adams,21,32.019,3.5,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Kelvin,Hamilton,19,32.961,4.7,110,118.0,0,0,25.419,30.063,"[35.47, 25.419, 31.88, 28.836, 29.473]"
John,Walker,24,29.056,4.82,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Frederick,Parker,23,30.777,4.38,64,65.33,0,0,19.402,27.851,"[27.158, 27.366, 26.602, 29.028, 29.822]"
Belinda,Wright,19,28.148,5.15,4,17.6,0,0,17.2,25.995,"[23.059, 25.082, 25.559, 30.539, 27.344]"
Tyler,Alexander,20,33.121,3.68,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Mike,Johnson,21,35.828,4.51,470,470.0,0,0,30.759,37.261,"[32.231, 47.069, 40.922, 30.759, 38.629]"
Oscar,Warren,29,30.815,5.0,23,23,0,0,24.301,27.667,"[24.661, 30.639, 39.696, 27.601, 24.76]"
Andrew,Casey,23,32.515,4.0,353,353.0,0,0,32.14,33.782,"[32.474, 35.552, 34.236, 32.14, 34.635]"
Jessica,Ellis,30,34.145,4.43,248,248.0,N/A,N/A,32.898,41.263,"[42.458, 42.859, 38.473, 32.898, 'DNF']"
Chester,Craig,22,34.839,4.13,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Paul,Spencer,27,29.486,4.65,11,11.0,0,0,20.365,25.452,"[37.663, 26.154, 25.749, 20.365, 24.454]"
Paige,Scott,30,29.861,3.49,27,27.0,0,0,23.996,27.517,"[31.642, 27.533, 23.996, 30.623, 24.394]"
George,Brooks,30,33.729,4.28,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Naomi,Carter,26,30.881,4.67,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Jared,Ross,18,33.247,3.84,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Jacob,Cole,20,33.165,3.95,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Jenna,Harrison,28,28.653,3.93,39,132.5,0,0,21.903,30.336,"['DNF', 27.775, 32.504, 26.42, 30.73]"
Alisa,Tucker,21,34.246,3.81,467,467,0,0,28.936,37.13,"[40.006, 28.936, 'DNF', 34.938, 36.445]"
Nicole,Perry,30,36.659,4.52,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Maya,Mitchell,19,27.963,3.97,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Spike,Roberts,21,31.019,4.26,258,258,0,0,29.241,32.48,"[35.171, 29.241, 29.825, 37.212, 32.443]"
Emma,Harper,25,29.627,4.4,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Victor,Ferguson,26,33.064,4.9,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Roman,Adams,28,36.199,4.58,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Reid,Russell,29,28.255,3.77,23,23.0,N/A,N/A,20.289,25.068,"[20.582, 22.41, 34.152, 25.189, 27.605]"
Fenton,Andrews,30,32.667,4.32,90,131.6,0,0,24.603,29.605,"[29.22, 29.518, 28.179, 30.078, 31.885]"
Harold,Harper,26,31.605,4.54,170,170.0,0,0,31.192,35.069,"[36.516, 33.866, 34.962, 31.192, 36.38]"
Hailey,Carroll,23,35.29,4.27,217,217.0,N/A,N/A,30.121,35.731,"[33.321, 30.121, 36.232, 37.714, 37.641]"
Deanna,Evans,21,32.574,4.59,408,408,0,0,31.679,35.126,"[33.515, 31.679, 35.558, 36.305, 36.318]"
Garry,Dixon,27,33.367,4.16,73,92.5,0,0,24.209,29.892,"[24.209, 30.213, 30.964, 41.206, 28.498]"
Violet,Carter,27,32.565,4.85,439,439,0,0,31.012,36.018,"[37.972, 37.105, 39.491, 31.012, 32.976]"
Victor,Hill,23,31.742,4.42,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Elise,Johnston,21,34.19,4.39,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Alen,Bailey,19,32.222,4.12,76,91.4,0,0,25.895,30.646,"[27.743, 33.268, 30.927, 36.236, 26.95]"
Leonardo,Jones,25,34.327,4.41,130,130,0,0,29.21,30.479,"[33.858, 29.21, 29.543, 32.071, 29.822]"
Connie,Miller,24,27.28,4.15,13,13.0,N/A,N/A,14.461,25.171,"[22.894, 35.474, 24.105, 26.467, 24.941]"
Amanda,Ryan,23,33.369,4.08,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Dominik,West,24,34.081,4.06,109,300.33,0,0,30.763,34.329,"[33.75, 37.079, 30.763, 32.158, 38.666]"
Arianna,Alexander,29,29.158,4.85,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Evelyn,Parker,23,31.166,4.05,314,314.0,0,0,27.499,32.966,"['DNF', 31.658, 37.129, 27.499, 30.111]"
Nicholas,Kelly,28,32.685,3.96,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Nicole,Turner,25,33.339,4.54,420,420,0,0,31.178,35.39,"[35.081, 35.301, 31.178, 35.788, 38.182]"
Roman,Harrison,22,28.249,4.49,97,97.0,0,0,20.183,32.286,"[33.108, 20.183, 35.285, 28.465, 35.829]"
Kirsten,Craig,27,31.751,4.5,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Alexander,Turner,20,32.566,4.02,69,69.0,0,0,24.03,28.835,"[29.104, 24.03, 34.062, 27.336, 30.065]"
Marcus,Perry,23,31.839,4.46,42,99.8,0,0,24.872,28.125,"[30.611, 36.399, 26.172, 24.872, 27.591]"
Ellia,Hunt,30,31.74,5.09,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Jasmine,Robinson,18,34.661,5.01,489,489.0,0,0,31.691,38.996,"[45.702, 43.641, 31.691, 36.035, 37.311]"
Kristian,Moore,26,33.293,3.74,117,137.5,0,0,28.534,31.796,"[36.279, 30.675, 28.534, 29.135, 35.579]"
Chelsea,Harper,29,30.569,4.84,68,171.5,0,0,21.761,30.991,"[31.717, 30.411, 29.53, 'DNF', 30.845]"
Ryan,Miller,19,34.644,4.12,136,136.0,0,0,31.447,33.707,"[33.391, 35.104, 32.625, 38.769, 31.447]"
Mary,Higgins,29,30.087,4.95,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Oliver,Ross,24,32.962,4.83,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Melissa,Sullivan,27,30.712,4.7,393,393.0,0,0,30.35,34.656,"[34.243, 30.35, 37.174, 32.55, 'DNF']"
Melissa,Robinson,27,28.707,3.75,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Sam,Chapman,22,31.49,3.86,26,87.33,0,0,23.404,30.261,"[28.581, 36.125, 29.932, 32.008, 28.843]"
Julian,Johnson,27,32.681,4.02,111,111.0,0,0,27.9,29.875,"[29.056, 29.92, 27.9, 30.761, 30.648]"
Kate,Moore,22,29.404,4.7,115,208.0,0,0,22.832,31.815,"[28.613, 34.145, 36.083, 32.686, 22.832]"
Adam,Ferguson,27,31.323,4.16,143,242.75,0,0,25.626,32.385,"[25.626, 33.221, 33.806, 'DNF', 30.127]"
Eric,Dixon,18,33.336,4.32,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Brooke,Bennett,18,32.447,4.69,210,210,0,0,27.739,31.723,"[28.498, 33.38, 33.29, 36.573, 27.739]"
Daisy,Bailey,23,29.279,4.85,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Samantha,Perkins,23,30.58,3.76,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Vincent,Hall,22,31.859,4.44,389,389.0,0,0,26.188,34.503,"[36.413, 34.172, 'DNF', 26.188, 32.925]"
Ted,Hawkins,25,32.777,4.4,128,128.0,0,0,32.376,35.812,"[32.376, 38.043, 33.855, 36.507, 37.074]"
Harold,Cunningham,30,31.013,3.63,16,127.0,0,0,17.591,27.112,"[26.224, 36.68, 25.759, 29.353, 25.635]"
Kelsey,Ross,28,29.445,3.9,73,73.0,0,0,23.079,29.01,"[31.751, 36.988, 25.864, 29.414, 23.079]"
Michael,Brown,18,32.994,4.84,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Adam,Thompson,23,31.989,4.38,33,228.75,0,0,23.405,29.981,"[34.527, 36.392, 24.333, 25.056, 30.361]"
Leonardo,Henderson,26,30.544,5.01,458,458.0,0,0,28.654,36.638,"[41.713, 'DNF', 28.654, 36.472, 31.728]"
Cherry,Evans,23,32.846,5.29,172,236.4,0,0,23.555,33.496,"[23.555, 34.373, 'DNF', 36.117, 29.998]"
Brianna,Thomas,21,30.143,4.56,26,107.2,0,0,15.21,27.509,"[27.378, 15.21, 27.372, 27.777, 'DNF']"
Harold,Alexander,20,30.002,4.4,375,375.0,0,0,25.416,34.218,"[33.705, 33.981, 34.968, 25.416, 37.44]"
James,Wilson,28,31.055,4.83,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Kelsey,Morrison,18,30.567,4.36,27,27.0,0,0,19.491,25.545,"[22.432, 21.658, 21.927, 32.275, 'DNF']"
Richard,Johnston,23,30.951,4.52,314,314,0,0,28.112,33.342,"[28.112, 32.8, 32.106, 35.121, 37.193]"
Julian,Gibson,20,30.713,4.89,140,192.0,0,0,19.24,30.629,"[25.274, 30.664, 31.619, 29.63, 31.594]"
Miley,Riley,18,30.85,4.86,14,54.0,0,0,23.137,27.229,"[29.92, 23.137, 26.809, 34.904, 24.959]"
Kate,Dixon,23,31.831,4.65,362,362,0,0,25.854,34.17,"['DNF', 35.818, 35.771, 30.921, 25.854]"
Paige,Casey,29,31.127,4.17,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Anna,Parker,30,32.479,4.57,223,223,0,0,28.788,31.901,"[38.346, 32.897, 29.39, 33.417, 28.788]"
Vanessa,Thompson,25,32.423,3.82,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Nicole,Bennett,27,35.149,4.03,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Alina,Dixon,23,34.167,4.2,180,387.75,0,0,26.985,35.66,"[36.03, 36.285, 38.081, 26.985, 34.665]"
Miller,Farrell,22,30.452,4.9,212,212,0,0,28.216,31.752,"[28.239, 32.686, 28.216, 34.332, 'DNF']"
Lucas,Ross,24,30.712,4.16,70,168.8,0,0,23.631,31.047,"[32.877, 31.762, 27.199, 28.501, 'DNF']"
Elian,Cunningham,27,32.031,4.1,127,127.0,0,0,29.353,35.606,"[37.932, 29.353, 'DNF', 33.134, 35.753]"
Edgar,Foster,19,33.27,4.68,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Daryl,Perry,28,31.108,4.18,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Owen,Carter,23,34.703,4.04,260,260.0,0,0,25.525,32.112,"[25.525, 31.734, 36.027, 32.486, 32.117]"
Justin,Allen,19,30.831,3.55,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Amanda,Perry,29,31.87,4.93,171,357.75,0,0,30.246,35.089,"[34.87, 36.612, 35.559, 30.698, 34.837]"
Evelyn,Perkins,29,31.689,4.92,23,23.0,0,0,21.916,29.004,"[26.037, 30.557, 21.916, 31.086, 30.418]"
Adrian,Andrews,24,30.875,3.52,185,188.2,0,0,28.997,31.246,"[30.079, 32.997, 28.997, 32.753, 30.906]"
Chloe,Ellis,20,34.378,4.66,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Camila,Cameron,24,35.929,4.47,483,483.0,0,0,28.766,38.494,"[31.722, 42.502, 28.766, 41.258, 'DNF']"
Edith,Hall,24,32.545,4.55,43,43.0,0,0,23.145,27.183,"[30.099, 38.824, 27.943, 23.145, 23.507]"
Carl,Cunningham,18,33.023,4.77,266,266,0,0,28.376,32.579,"[28.376, 35.835, 29.01, 35.402, 33.325]"
